省份,学校名,城市,教育制,主管部门
安徽,河海大学文天学院,马鞍山市,本科,安徽省教育厅
安徽,安徽新华学院,合肥市,本科,安徽省教育厅
安徽,安徽三联学院,合肥市,本科,安徽省教育厅
安徽,安徽外国语学院,合肥市,本科,安徽省教育厅
安徽,安徽文达信息工程学院,合肥市,本科,安徽省教育厅
安徽,安徽信息工程学院,芜湖市,本科,安徽省教育厅
安徽,民办万博科技职业学院,合肥市,专科,安徽省教育厅
安徽,民办合肥经济技术职业学院,合肥市,专科,安徽省教育厅
安徽,阜阳科技职业学院,阜阳市,专科,安徽省教育厅
安徽,民办合肥财经职业学院,合肥市,专科,安徽省教育厅
安徽,蚌埠经济技术职业学院,蚌埠市,专科,安徽省教育厅
安徽,合肥共达职业技术学院,合肥市,专科,安徽省教育厅
安徽,安徽绿海商务职业学院,合肥市,专科,安徽省教育厅
安徽,安徽涉外经济职业学院,合肥市,专科,安徽省教育厅
安徽,民办安徽旅游职业学院,颍上县,专科,安徽省教育厅
安徽,民办合肥滨湖职业技术学院,合肥市,专科,安徽省教育厅
安徽,合肥信息技术职业学院,合肥市,专科,安徽省教育厅
安徽,安徽现代信息工程职业学院,寿县,专科,安徽省教育厅
安徽,合肥科技职业学院,合肥市,专科,安徽省教育厅
安徽,安徽长江职业学院,合肥市,专科,安徽省教育厅
安徽,安徽扬子职业技术学院,芜湖市,专科,安徽省教育厅
福建,厦门大学,厦门市,本科,教育部
福建,华侨大学,泉州市,本科,国务院侨办
福建,福州大学,福州市,本科,福建省
福建,福建工程学院,福州市,本科,福建省
福建,福建农林大学,福州市,本科,福建省
福建,集美大学,厦门市,本科,福建省
福建,福建医科大学,福州市,本科,福建省
福建,福建中医药大学,福州市,本科,福建省
福建,福建师范大学,福州市,本科,福建省
福建,闽江学院,福州市,本科,福建省
福建,武夷学院,南平市,本科,福建省
福建,宁德师范学院,宁德市,专科,福建省
福建,泉州师范学院,泉州市,本科,福建省
福建,闽南师范大学,漳州市,本科,福建省
福建,厦门理工学院,厦门市,本科,福建省
福建,三明学院,三明市,本科,福建省
福建,龙岩学院,龙岩市,本科,福建省
福建,福建商学院,福州市,本科,福建省
福建,福建警察学院,福州市,本科,福建省
福建,莆田学院,莆田市,本科,福建省
福建,仰恩大学,泉州市,本科,福建省教育厅
福建,厦门医学院,福州市,本科,福建省
福建,厦门华厦学院,厦门市,本科,福建省教育厅
福建,闽南理工学院,泉州市,本科,福建省教育厅
福建,福建师范大学闽南科技学院,泉州市,本科,福建省教育厅
福建,福建农林大学东方学院,福州市,本科,福建省教育厅
福建,厦门工学院,厦门市,本科,福建省教育厅
福建,阳光学院,福州市,本科,福建省教育厅
福建,福州大学至诚学院,福州市,本科,福建省教育厅
福建,集美大学诚毅学院,厦门市,本科,福建省教育厅
福建,福建师范大学协和学院,福州市,本科,福建省教育厅
福建,福州外语外贸学院,福州市,本科,福建省教育厅
福建,福建江夏学院,福州市,本科,福建省
福建,泉州信息工程学院,福州市,本科,福建省教育厅
福建,福州理工学院,福州市,本科,福建省教育厅
福建,福建农林大学金山学院,福州市,本科,福建省教育厅
福建,福建船政交通职业学院,福州市,专科,福建省
福建,漳州职业技术学院,漳州市,专科,福建省
福建,闽西职业技术学院,龙岩市,专科,福建省
福建,黎明职业大学,泉州市,专科,福建省
福建,福建华南女子职业学院,福州市,专科,福建省教育厅
福建,福州职业技术学院,福州市,专科,福建省
福建,福建林业职业技术学院,南平市,专科,福建省
福建,福建信息职业技术学院,福州市,专科,福建省
福建,福建水利电力职业技术学院,永安市,专科,福建省
福建,福建电力职业技术学院,泉州市,专科,福建省
福建,厦门海洋职业技术学院,厦门市,专科,福建省
福建,福建农业职业技术学院,福州市,专科,福建省
福建,福建卫生职业技术学院,福州市,专科,福建省
福建,泉州医学高等专科学校,泉州市,专科,福建省
福建,福州英华职业学院,福州市,专科,福建省教育厅
福建,泉州纺织服装职业学院,泉州市,专科,福建省教育厅
福建,泉州华光职业学院,泉州市,专科,福建省教育厅
福建,泉州理工职业学院,泉州市,专科,福建省教育厅
福建,福建警官职业学院,福州市,专科,福建省
福建,闽北职业技术学院,南平市,专科,福建省
福建,福州黎明职业技术学院,福州市,专科,福建省教育厅
福建,厦门演艺职业学院,厦门市,专科,福建省教育厅
福建,厦门华天涉外职业技术学院,厦门市,专科,福建省教育厅
福建,福州科技职业技术学院,福州市,专科,福建省教育厅
福建,泉州经贸职业技术学院,泉州市,专科,福建省
福建,福建对外经济贸易职业技术学院,福州市,专科,福建省
福建,湄洲湾职业技术学院,湄洲,专科,福建省
福建,福建生物工程职业技术学院,福州市,专科,福建省
福建,福建艺术职业学院,福州市,专科,福建省
福建,福建幼儿师范高等专科学校,福州市,专科,福建省
福建,厦门城市职业学院,厦门市,专科,福建省
福建,泉州工艺美术职业学院,泉州市,专科,福建省
福建,三明医学科技职业学院,三明市,专科,福建省
福建,宁德职业技术学院,宁德市,专科,福建省
福建,福州软件职业技术学院,福州市,专科,福建省教育厅
福建,厦门兴才职业技术学院,厦门市,专科,福建省教育厅
福建,厦门软件职业技术学院,厦门市,专科,福建省教育厅
福建,福建体育职业技术学院,福州市,专科,福建省
福建,漳州城市职业学院,漳州市,专科,福建省
福建,厦门南洋职业学院,厦门市,专科,福建省教育厅
福建,厦门东海职业技术学院,厦门市,专科,福建省教育厅
福建,漳州科技职业学院,漳州市,专科,福建省教育厅
福建,漳州理工职业学院,漳州市,专科,福建省教育厅
福建,武夷山职业学院,武夷山市,专科,福建省教育厅
福建,漳州卫生职业学院,漳州市,专科,福建省
福建,泉州海洋职业学院,泉州市,专科,福建省教育厅
福建,泉州轻工职业学院,泉州市,专科,福建省教育厅
福建,厦门安防科技职业学院,厦门市,专科,福建省教育厅
福建,泉州幼儿师范高等专科学校,泉州市,专科,福建省
福建,闽江师范高等专科学校,福州市,专科,福建省
福建,泉州工程职业技术学院,泉州市,专科,福建省教育厅
福建,福州墨尔本理工职业学院,福州市,专科,福建省教育厅
福建,福建师范大学协和学院,福州市,本科,福建省教育厅
福建,福建农林大学东方学院,福州市,本科,福建省教育厅
福建,福建师范大学闽南科技学院,泉州市,本科,福建省教育厅
福建,集美大学诚毅学院,厦门市,本科,福建省教育厅
福建,福州大学至诚学院,福州市,本科,福建省教育厅
福建,福建农林大学金山学院,福州市,本科,福建省教育厅
福建,仰恩大学,泉州市,本科,福建省教育厅
福建,闽南理工学院,泉州市,本科,福建省教育厅
福建,福州外语外贸学院,福州市,本科,福建省教育厅
福建,泉州信息工程学院,福州市,本科,福建省教育厅
福建,厦门华厦学院,厦门市,本科,福建省教育厅
福建,福州理工学院,福州市,本科,福建省教育厅
福建,阳光学院,福州市,本科,福建省教育厅
福建,厦门工学院,厦门市,本科,福建省教育厅
福建,福建华南女子职业学院,福州市,专科,福建省教育厅
福建,福州英华职业学院,福州市,专科,福建省教育厅
福建,泉州纺织服装职业学院,泉州市,专科,福建省教育厅
福建,泉州华光职业学院,泉州市,专科,福建省教育厅
福建,泉州理工职业学院,泉州市,专科,福建省教育厅
福建,厦门华天涉外职业技术学院,厦门市,专科,福建省教育厅
福建,福州科技职业技术学院,福州市,专科,福建省教育厅
福建,福州黎明职业技术学院,福州市,专科,福建省教育厅
福建,厦门演艺职业学院,厦门市,专科,福建省教育厅
福建,厦门兴才职业技术学院,厦门市,专科,福建省教育厅
福建,厦门软件职业技术学院,厦门市,专科,福建省教育厅
福建,武夷山职业学院,武夷山市,专科,福建省教育厅
福建,福州软件职业技术学院,福州市,专科,福建省教育厅
福建,漳州理工职业学院,漳州市,专科,福建省教育厅
福建,漳州科技职业学院,漳州市,专科,福建省教育厅
福建,厦门东海职业技术学院,厦门市,专科,福建省教育厅
福建,厦门南洋职业学院,厦门市,专科,福建省教育厅
福建,厦门安防科技职业学院,厦门市,专科,福建省教育厅
福建,泉州海洋职业学院,泉州市,专科,福建省教育厅
福建,泉州轻工职业学院,泉州市,专科,福建省教育厅
福建,泉州工程职业技术学院,泉州市,专科,福建省教育厅
福建,福州墨尔本理工职业学院,福州市,专科,福建省教育厅
江西,南昌大学,南昌市,本科,江西省
江西,华东交通大学,南昌市,本科,江西省
江西,东华理工大学,抚州市,本科,江西省
江西,南昌航空大学,南昌市,本科,江西省
江西,江西理工大学,赣州市,本科,江西省
江西,景德镇陶瓷大学,景德镇,本科,江西省
江西,江西农业大学,南昌市,本科,江西省
江西,江西中医药大学,南昌市,本科,江西省
江西,赣南医学院,赣州市,本科,江西省
江西,江西师范大学,南昌市,本科,江西省
江西,上饶师范学院,上饶市,本科,江西省
江西,宜春学院,宜春市,本科,江西省
江西,赣南师范大学,赣州市,本科,江西省
江西,井冈山大学,吉安市,本科,江西省
江西,江西财经大学,南昌市,本科,江西省
江西,江西科技学院,南昌市,本科,江西省教育厅
江西,景德镇学院,景德镇,本科,江西省
江西,萍乡学院,萍乡市,本科,江西省
江西,江西科技师范大学,南昌市,本科,江西省
江西,南昌工程学院,南昌市,本科,江西省
江西,江西警察学院,南昌市,本科,江西省
江西,新余学院,新余市,本科,江西省
江西,九江学院,九江市,本科,江西省
江西,江西工程学院,新余市,本科,江西省教育厅
江西,南昌理工学院,南昌市,本科,江西省教育厅
江西,江西应用科技学院,南昌市,本科,江西省教育厅
江西,江西服装学院,南昌市,本科,江西省教育厅
江西,南昌工学院,南昌市,本科,江西省教育厅
江西,南昌大学科学技术学院,南昌市,本科,江西省教育厅
江西,南昌大学共青学院,共青城,本科,江西省教育厅
江西,华东交通大学理工学院,南昌市,本科,江西省教育厅
江西,东华理工大学长江学院,抚州市,本科,江西省教育厅
江西,南昌航空大学科技学院,南昌市,本科,江西省教育厅
江西,江西理工大学应用科学学院,赣州市,本科,江西省教育厅
江西,景德镇陶瓷大学科技艺术学院,景德镇市,本科,江西省教育厅
江西,江西农业大学南昌商学院,南昌市,本科,江西省教育厅
江西,江西中医药大学科技学院,南昌市,本科,江西省教育厅
江西,江西师范大学科学技术学院,南昌市,本科,江西省教育厅
江西,赣南师范大学科技学院,赣州市,本科,江西省教育厅
江西,江西科技师范大学理工学院,南昌市,本科,江西省教育厅
江西,江西财经大学现代经济管理学院,南昌市,本科,江西省教育厅
江西,豫章师范学院,南昌市,本科,江西省
江西,南昌师范学院,南昌市,本科,江西省
江西,上饶幼儿师范高等专科学校,上饶市,专科,江西省
江西,抚州幼儿师范高等专科学校,抚州市,专科,江西省
江西,江西工业职业技术学院,南昌市,专科,江西省
